pkl,book_slug,source_lang,source_lang_label,chunk_id,metric,ht_score,mt_score,higher_is_better,raw_delta_ht_minus_mt,preference_delta,metric_preference,metric_preference_num,metric_label,human_ht_count,human_mt_count,human_total_count,human_majority_preference,human_majority_num,majority_agrees_with_metric
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,9,paragraph_mean_metricx-qe,6.47367803255717,4.57087418768141,False,1.90280384487576,-1.90280384487576,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,10,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,10,metricx-qe,8.539331436157227,9.793085098266602,False,-1.253753662109375,1.253753662109375,HT,1,MetricX-QE,2,0,2,HT,1,True
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,10,paragraph_mean_cometkiwi,0.7056,0.757525,True,-0.051925,-0.051925,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,10,paragraph_mean_metricx-qe,5.926694365839164,4.797179274260998,False,1.129515091578166,-1.129515091578166,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,11,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,11,metricx-qe,11.342437744140625,9.308570861816406,False,2.0338668823242188,-2.0338668823242188,MT,-1,MetricX-QE,2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,11,paragraph_mean_cometkiwi,0.698075,0.782875,True,-0.08479999999999999,-0.08479999999999999,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,11,paragraph_mean_metricx-qe,5.936289772391319,5.0409246037403745,False,0.8953651686509447,-0.8953651686509447,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,12,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,12,metricx-qe,10.327008247375488,9.500216484069824,False,0.8267917633056641,-0.8267917633056641,MT,-1,MetricX-QE,2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,12,paragraph_mean_cometkiwi,0.725565,0.75654,True,-0.030974999999999975,-0.030974999999999975,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,12,paragraph_mean_metricx-qe,5.597707265615464,4.651128792762757,False,0.9465784728527069,-0.9465784728527069,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,13,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,13,metricx-qe,11.368646621704102,12.15589427947998,False,-0.7872476577758789,0.7872476577758789,HT,1,MetricX-QE,2,0,2,HT,1,True
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,13,paragraph_mean_cometkiwi,0.6763423076923077,0.7391807692307693,True,-0.06283846153846151,-0.06283846153846151,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,13,paragraph_mean_metricx-qe,6.255302750147306,5.480911887609041,False,0.7743908625382652,-0.7743908625382652,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,14,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,14,metricx-qe,9.617568016052246,10.121829986572266,False,-0.5042619705200195,0.5042619705200195,HT,1,MetricX-QE,2,0,2,HT,1,True
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,14,paragraph_mean_cometkiwi,0.681376,0.756528,True,-0.075152,-0.075152,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,14,paragraph_mean_metricx-qe,5.862613744735718,4.657500157356262,False,1.205113587379456,-1.205113587379456,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,15,litransproqa,0.9607594936708861,1.0,True,-0.03924050632911391,-0.03924050632911391,MT,-1,LitTransProQA,2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,15,metricx-qe,8.783092498779297,9.327086448669434,False,-0.5439939498901367,0.5439939498901367,HT,1,MetricX-QE,2,0,2,HT,1,True
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,15,paragraph_mean_cometkiwi,0.6806541666666667,0.8073083333333333,True,-0.12665416666666662,-0.12665416666666662,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,15,paragraph_mean_metricx-qe,6.015854169925054,3.495806375208,False,2.5200477947170534,-2.5200477947170534,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,16,litransproqa,0.9430379746835443,1.0,True,-0.05696202531645567,-0.05696202531645567,MT,-1,LitTransProQA,2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,16,metricx-qe,9.15114974975586,9.665474891662598,False,-0.5143251419067383,0.5143251419067383,HT,1,MetricX-QE,2,0,2,HT,1,True
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,16,paragraph_mean_cometkiwi,0.7271384615384615,0.7807076923076923,True,-0.05356923076923081,-0.05356923076923081,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,16,paragraph_mean_metricx-qe,4.8541463773984175,4.25497226531689,False,0.5991741120815277,-0.5991741120815277,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,17,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,17,metricx-qe,8.913089752197266,8.880651473999023,False,0.03243827819824219,-0.03243827819824219,MT,-1,MetricX-QE,2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,17,paragraph_mean_cometkiwi,0.7154444444444444,0.7801111111111111,True,-0.06466666666666665,-0.06466666666666665,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,17,paragraph_mean_metricx-qe,6.566219064924452,5.026347928577,False,1.5398711363474522,-1.5398711363474522,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,18,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,18,metricx-qe,8.835097312927246,8.875905990600586,False,-0.040808677673339844,0.040808677673339844,HT,1,MetricX-QE,2,0,2,HT,1,True
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,18,paragraph_mean_cometkiwi,0.7339578947368421,0.7770368421052631,True,-0.043078947368420994,-0.043078947368420994,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,18,paragraph_mean_metricx-qe,4.962206507983961,4.420315717395983,False,0.5418907905879777,-0.5418907905879777,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,19,litransproqa,0.941139240506329,1.0,True,-0.05886075949367098,-0.05886075949367098,MT,-1,LitTransProQA,2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,19,metricx-qe,10.387723922729492,12.468798637390137,False,-2.0810747146606445,2.0810747146606445,HT,1,MetricX-QE,2,0,2,HT,1,True
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,19,paragraph_mean_cometkiwi,0.7277,0.77198,True,-0.044279999999999986,-0.044279999999999986,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,19,paragraph_mean_metricx-qe,5.660458046197891,5.003391182422638,False,0.6570668637752535,-0.6570668637752535,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,20,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,1,1,2,tie,0,True
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,20,metricx-qe,10.387419700622559,6.1887898445129395,False,4.198629856109619,-4.198629856109619,MT,-1,MetricX-QE,1,1,2,tie,0,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,20,paragraph_mean_cometkiwi,0.7312888888888889,0.8278,True,-0.0965111111111111,-0.0965111111111111,MT,-1,COMETKiwi (paragraph mean),1,1,2,tie,0,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,20,paragraph_mean_metricx-qe,6.549728790918986,2.902774625354343,False,3.6469541655646434,-3.6469541655646434,MT,-1,MetricX-QE (paragraph mean),1,1,2,tie,0,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,21,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,21,metricx-qe,11.666618347167969,9.371359825134277,False,2.2952585220336914,-2.2952585220336914,MT,-1,MetricX-QE,2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,21,paragraph_mean_cometkiwi,0.7451545454545455,0.7974954545454546,True,-0.05234090909090905,-0.05234090909090905,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,21,paragraph_mean_metricx-qe,5.473234442147342,3.9970007728446615,False,1.47623366930268,-1.47623366930268,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,22,litransproqa,0.8575949367088607,1.0,True,-0.14240506329113933,-0.14240506329113933,MT,-1,LitTransProQA,2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,22,metricx-qe,9.353987693786621,11.537372589111328,False,-2.183384895324707,2.183384895324707,HT,1,MetricX-QE,2,0,2,HT,1,True
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,22,paragraph_mean_cometkiwi,0.76325,0.8146375,True,-0.05138750000000003,-0.05138750000000003,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,22,paragraph_mean_metricx-qe,4.465535908937454,3.696722721680999,False,0.7688131872564554,-0.7688131872564554,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,23,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,23,metricx-qe,7.315980911254883,7.458454132080078,False,-0.1424732208251953,0.1424732208251953,HT,1,MetricX-QE,2,0,2,HT,1,True
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,23,paragraph_mean_cometkiwi,0.7585090909090909,0.7908818181818182,True,-0.03237272727272733,-0.03237272727272733,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
kokun_the_girl_from_the_west_ja_en,kokun_the_girl_from_the_west,ja,Japanese,23,paragraph_mean_metricx-qe,4.744142499837008,4.1506291736256,False,0.5935133262114087,-0.5935133262114087,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
make_me_famous_fr_en,make_me_famous,fr,French,0,litransproqa,0.720253164556962,1.0,True,-0.279746835443038,-0.279746835443038,MT,-1,LitTransProQA,0,2,2,MT,-1,True
make_me_famous_fr_en,make_me_famous,fr,French,0,metricx-qe,5.770949363708496,5.096188545227051,False,0.6747608184814453,-0.6747608184814453,MT,-1,MetricX-QE,0,2,2,MT,-1,True
make_me_famous_fr_en,make_me_famous,fr,French,0,paragraph_mean_cometkiwi,0.7992333333333334,0.8439333333333333,True,-0.04469999999999996,-0.04469999999999996,MT,-1,COMETKiwi (paragraph mean),0,2,2,MT,-1,True
make_me_famous_fr_en,make_me_famous,fr,French,0,paragraph_mean_metricx-qe,3.9523194630940757,3.2045191725095115,False,0.7478002905845642,-0.7478002905845642,MT,-1,MetricX-QE (paragraph mean),0,2,2,MT,-1,True
make_me_famous_fr_en,make_me_famous,fr,French,1,litransproqa,0.8810126582278481,1.0,True,-0.11898734177215187,-0.11898734177215187,MT,-1,LitTransProQA,2,0,2,HT,1,False
make_me_famous_fr_en,make_me_famous,fr,French,1,metricx-qe,4.170028209686279,4.4887800216674805,False,-0.31875181198120117,0.31875181198120117,HT,1,MetricX-QE,2,0,2,HT,1,True
make_me_famous_fr_en,make_me_famous,fr,French,1,paragraph_mean_cometkiwi,0.6394,0.6711,True,-0.03170000000000006,-0.03170000000000006,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
make_me_famous_fr_en,make_me_famous,fr,French,1,paragraph_mean_metricx-qe,3.61037540435791,3.8852471113204956,False,-0.27487170696258545,0.27487170696258545,HT,1,MetricX-QE (paragraph mean),2,0,2,HT,1,True
make_me_famous_fr_en,make_me_famous,fr,French,2,litransproqa,1.0,0.941139240506329,True,0.05886075949367098,0.05886075949367098,HT,1,LitTransProQA,1,1,2,tie,0,False
make_me_famous_fr_en,make_me_famous,fr,French,2,metricx-qe,4.966090679168701,6.07090425491333,False,-1.104813575744629,1.104813575744629,HT,1,MetricX-QE,1,1,2,tie,0,False
make_me_famous_fr_en,make_me_famous,fr,French,2,paragraph_mean_cometkiwi,0.74875,0.76535,True,-0.016599999999999948,-0.016599999999999948,MT,-1,COMETKiwi (paragraph mean),1,1,2,tie,0,False
make_me_famous_fr_en,make_me_famous,fr,French,2,paragraph_mean_metricx-qe,4.040637969970703,4.584522604942322,False,-0.5438846349716187,0.5438846349716187,HT,1,MetricX-QE (paragraph mean),1,1,2,tie,0,False
make_me_famous_fr_en,make_me_famous,fr,French,3,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,1,1,2,tie,0,True
make_me_famous_fr_en,make_me_famous,fr,French,3,metricx-qe,4.28863000869751,5.017529487609863,False,-0.7288994789123535,0.7288994789123535,HT,1,MetricX-QE,1,1,2,tie,0,False
make_me_famous_fr_en,make_me_famous,fr,French,3,paragraph_mean_cometkiwi,0.83485,0.8417375,True,-0.006887500000000046,-0.006887500000000046,MT,-1,COMETKiwi (paragraph mean),1,1,2,tie,0,False
make_me_famous_fr_en,make_me_famous,fr,French,3,paragraph_mean_metricx-qe,3.1469668447971344,3.3056082129478455,False,-0.15864136815071106,0.15864136815071106,HT,1,MetricX-QE (paragraph mean),1,1,2,tie,0,False
make_me_famous_fr_en,make_me_famous,fr,French,4,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,1,1,2,tie,0,True
make_me_famous_fr_en,make_me_famous,fr,French,4,metricx-qe,6.031169891357422,8.511701583862305,False,-2.480531692504883,2.480531692504883,HT,1,MetricX-QE,1,1,2,tie,0,False
make_me_famous_fr_en,make_me_famous,fr,French,4,paragraph_mean_cometkiwi,0.663275,0.764175,True,-0.1009000000000001,-0.1009000000000001,MT,-1,COMETKiwi (paragraph mean),1,1,2,tie,0,False
make_me_famous_fr_en,make_me_famous,fr,French,4,paragraph_mean_metricx-qe,4.659870505332947,5.499498069286346,False,-0.8396275639533997,0.8396275639533997,HT,1,MetricX-QE (paragraph mean),1,1,2,tie,0,False
make_me_famous_fr_en,make_me_famous,fr,French,5,litransproqa,0.9620253164556961,1.0,True,-0.03797468354430389,-0.03797468354430389,MT,-1,LitTransProQA,1,1,2,tie,0,False
make_me_famous_fr_en,make_me_famous,fr,French,5,metricx-qe,7.84105110168457,8.984003067016602,False,-1.1429519653320312,1.1429519653320312,HT,1,MetricX-QE,1,1,2,tie,0,False
make_me_famous_fr_en,make_me_famous,fr,French,5,paragraph_mean_cometkiwi,0.7666,0.774525,True,-0.007925000000000071,-0.007925000000000071,MT,-1,COMETKiwi (paragraph mean),1,1,2,tie,0,False
make_me_famous_fr_en,make_me_famous,fr,French,5,paragraph_mean_metricx-qe,4.712702751159668,5.921262741088867,False,-1.2085599899291992,1.2085599899291992,HT,1,MetricX-QE (paragraph mean),1,1,2,tie,0,False
make_me_famous_fr_en,make_me_famous,fr,French,6,litransproqa,0.920253164556962,1.0,True,-0.07974683544303796,-0.07974683544303796,MT,-1,LitTransProQA,2,0,2,HT,1,False
make_me_famous_fr_en,make_me_famous,fr,French,6,metricx-qe,6.493834972381592,7.416851997375488,False,-0.9230170249938965,0.9230170249938965,HT,1,MetricX-QE,2,0,2,HT,1,True
make_me_famous_fr_en,make_me_famous,fr,French,6,paragraph_mean_cometkiwi,0.7565999999999999,0.825075,True,-0.06847500000000006,-0.06847500000000006,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
make_me_famous_fr_en,make_me_famous,fr,French,6,paragraph_mean_metricx-qe,3.7028433084487915,4.73003751039505,False,-1.0271942019462585,1.0271942019462585,HT,1,MetricX-QE (paragraph mean),2,0,2,HT,1,True
make_me_famous_fr_en,make_me_famous,fr,French,7,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,2,0,2,HT,1,False
make_me_famous_fr_en,make_me_famous,fr,French,7,metricx-qe,6.937007427215576,6.007195949554443,False,0.9298114776611328,-0.9298114776611328,MT,-1,MetricX-QE,2,0,2,HT,1,False
make_me_famous_fr_en,make_me_famous,fr,French,7,paragraph_mean_cometkiwi,0.8199833333333333,0.8443333333333334,True,-0.024350000000000094,-0.024350000000000094,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
make_me_famous_fr_en,make_me_famous,fr,French,7,paragraph_mean_metricx-qe,3.3415801525115967,2.7995282808939614,False,0.5420518716176352,-0.5420518716176352,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
make_me_famous_fr_en,make_me_famous,fr,French,8,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,1,1,2,tie,0,True
make_me_famous_fr_en,make_me_famous,fr,French,8,metricx-qe,6.672591209411621,8.282240867614746,False,-1.609649658203125,1.609649658203125,HT,1,MetricX-QE,1,1,2,tie,0,False
make_me_famous_fr_en,make_me_famous,fr,French,8,paragraph_mean_cometkiwi,0.7765666666666666,0.7946000000000001,True,-0.018033333333333457,-0.018033333333333457,MT,-1,COMETKiwi (paragraph mean),1,1,2,tie,0,False
make_me_famous_fr_en,make_me_famous,fr,French,8,paragraph_mean_metricx-qe,4.280330737431844,5.513790130615234,False,-1.2334593931833906,1.2334593931833906,HT,1,MetricX-QE (paragraph mean),1,1,2,tie,0,False
make_me_famous_fr_en,make_me_famous,fr,French,9,litransproqa,0.540506329113924,1.0,True,-0.45949367088607596,-0.45949367088607596,MT,-1,LitTransProQA,2,0,2,HT,1,False
make_me_famous_fr_en,make_me_famous,fr,French,9,metricx-qe,5.208585739135742,3.9369707107543945,False,1.2716150283813477,-1.2716150283813477,MT,-1,MetricX-QE,2,0,2,HT,1,False
make_me_famous_fr_en,make_me_famous,fr,French,9,paragraph_mean_cometkiwi,0.766725,0.828975,True,-0.06225000000000003,-0.06225000000000003,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
make_me_famous_fr_en,make_me_famous,fr,French,9,paragraph_mean_metricx-qe,3.4811272621154785,2.8848342895507812,False,0.5962929725646973,-0.5962929725646973,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
make_me_famous_fr_en,make_me_famous,fr,French,10,litransproqa,0.9227848101265822,1.0,True,-0.0772151898734178,-0.0772151898734178,MT,-1,LitTransProQA,2,0,2,HT,1,False
make_me_famous_fr_en,make_me_famous,fr,French,10,metricx-qe,8.368008613586426,8.196770668029785,False,0.17123794555664062,-0.17123794555664062,MT,-1,MetricX-QE,2,0,2,HT,1,False
make_me_famous_fr_en,make_me_famous,fr,French,10,paragraph_mean_cometkiwi,0.76454,0.829,True,-0.06445999999999996,-0.06445999999999996,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
make_me_famous_fr_en,make_me_famous,fr,French,10,paragraph_mean_metricx-qe,3.9971168994903565,4.219338321685791,False,-0.22222142219543484,0.22222142219543484,HT,1,MetricX-QE (paragraph mean),2,0,2,HT,1,True
make_me_famous_fr_en,make_me_famous,fr,French,11,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,2,0,2,HT,1,False
make_me_famous_fr_en,make_me_famous,fr,French,11,metricx-qe,5.931877613067627,5.935298442840576,False,-0.0034208297729492188,0.0034208297729492188,HT,1,MetricX-QE,2,0,2,HT,1,True
make_me_famous_fr_en,make_me_famous,fr,French,11,paragraph_mean_cometkiwi,0.8046,0.8457,True,-0.041100000000000025,-0.041100000000000025,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
make_me_famous_fr_en,make_me_famous,fr,French,11,paragraph_mean_metricx-qe,2.940440320968628,3.1005081653594972,False,-0.1600678443908694,0.1600678443908694,HT,1,MetricX-QE (paragraph mean),2,0,2,HT,1,True
make_me_famous_fr_en,make_me_famous,fr,French,12,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,1,1,2,tie,0,True
make_me_famous_fr_en,make_me_famous,fr,French,12,metricx-qe,5.686977386474609,4.779045581817627,False,0.9079318046569824,-0.9079318046569824,MT,-1,MetricX-QE,1,1,2,tie,0,False
make_me_famous_fr_en,make_me_famous,fr,French,12,paragraph_mean_cometkiwi,0.77675,0.815325,True,-0.038574999999999915,-0.038574999999999915,MT,-1,COMETKiwi (paragraph mean),1,1,2,tie,0,False
make_me_famous_fr_en,make_me_famous,fr,French,12,paragraph_mean_metricx-qe,3.622521936893463,2.8585435152053833,False,0.7639784216880798,-0.7639784216880798,MT,-1,MetricX-QE (paragraph mean),1,1,2,tie,0,False
make_me_famous_fr_en,make_me_famous,fr,French,13,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,1,1,2,tie,0,True
make_me_famous_fr_en,make_me_famous,fr,French,13,metricx-qe,8.007286071777344,7.032315254211426,False,0.974970817565918,-0.974970817565918,MT,-1,MetricX-QE,1,1,2,tie,0,False
make_me_famous_fr_en,make_me_famous,fr,French,13,paragraph_mean_cometkiwi,0.7553666666666666,0.7771666666666667,True,-0.02180000000000004,-0.02180000000000004,MT,-1,COMETKiwi (paragraph mean),1,1,2,tie,0,False
make_me_famous_fr_en,make_me_famous,fr,French,13,paragraph_mean_metricx-qe,5.743901491165161,5.2933681805928545,False,0.4505333105723066,-0.4505333105723066,MT,-1,MetricX-QE (paragraph mean),1,1,2,tie,0,False
make_me_famous_fr_en,make_me_famous,fr,French,14,litransproqa,0.8455696202531645,1.0,True,-0.1544303797468355,-0.1544303797468355,MT,-1,LitTransProQA,1,1,2,tie,0,False
make_me_famous_fr_en,make_me_famous,fr,French,14,metricx-qe,6.954093933105469,7.147843360900879,False,-0.19374942779541016,0.19374942779541016,HT,1,MetricX-QE,1,1,2,tie,0,False
make_me_famous_fr_en,make_me_famous,fr,French,14,paragraph_mean_cometkiwi,0.8040333333333333,0.8058333333333334,True,-0.0018000000000001348,-0.0018000000000001348,MT,-1,COMETKiwi (paragraph mean),1,1,2,tie,0,False
make_me_famous_fr_en,make_me_famous,fr,French,14,paragraph_mean_metricx-qe,4.907451788584392,4.342413981755574,False,0.5650378068288173,-0.5650378068288173,MT,-1,MetricX-QE (paragraph mean),1,1,2,tie,0,False
make_me_famous_fr_en,make_me_famous,fr,French,15,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,1,1,2,tie,0,True
make_me_famous_fr_en,make_me_famous,fr,French,15,metricx-qe,3.9086735248565674,3.9989371299743652,False,-0.09026360511779785,0.09026360511779785,HT,1,MetricX-QE,1,1,2,tie,0,False
make_me_famous_fr_en,make_me_famous,fr,French,15,paragraph_mean_cometkiwi,0.8141333333333333,0.8335333333333333,True,-0.019400000000000084,-0.019400000000000084,MT,-1,COMETKiwi (paragraph mean),1,1,2,tie,0,False
make_me_famous_fr_en,make_me_famous,fr,French,15,paragraph_mean_metricx-qe,2.7890944480895996,3.294329365094503,False,-0.5052349170049033,0.5052349170049033,HT,1,MetricX-QE (paragraph mean),1,1,2,tie,0,False
make_me_famous_fr_en,make_me_famous,fr,French,16,litransproqa,0.8588607594936709,1.0,True,-0.1411392405063291,-0.1411392405063291,MT,-1,LitTransProQA,2,0,2,HT,1,False
make_me_famous_fr_en,make_me_famous,fr,French,16,metricx-qe,7.461436748504639,9.105820655822754,False,-1.6443839073181152,1.6443839073181152,HT,1,MetricX-QE,2,0,2,HT,1,True
make_me_famous_fr_en,make_me_famous,fr,French,16,paragraph_mean_cometkiwi,0.79844,0.8216,True,-0.02315999999999996,-0.02315999999999996,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
make_me_famous_fr_en,make_me_famous,fr,French,16,paragraph_mean_metricx-qe,4.274684190750122,4.448830318450928,False,-0.17414612770080584,0.17414612770080584,HT,1,MetricX-QE (paragraph mean),2,0,2,HT,1,True
make_me_famous_fr_en,make_me_famous,fr,French,17,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,2,0,2,HT,1,False
make_me_famous_fr_en,make_me_famous,fr,French,17,metricx-qe,7.10822868347168,5.964200973510742,False,1.1440277099609375,-1.1440277099609375,MT,-1,MetricX-QE,2,0,2,HT,1,False
